####################################
#       __    ______  ______       #
#      |  |  |  ____||  ____|      #
#      |  |  | | __  | | __        #
#      |  |__| ||_ | | ||_ |       #
#      |_____|\____| |_____|       #
# -------------------------------- #
#   >> https://lucianogg.info      #
####################################
#     Script p/ LFS Project        #
####################################

# HEADER: fase_instalacao,id_receita,nome_pacote,versao_pacote,arquivo_tarball,url_fonte

# ==============================================================================
# FASE 0: Patches (Apenas Download, ignorados no motor de construção)
# ==============================================================================
2,texinfo,texinfo,7.1,texinfo-7.1.tar.gz,https://ftp.uni-erlangen.de/gnu/texinfo/texinfo-7.1.tar.gz
2,vim,vim,9.1.1166,vim-9.1.1166.tar.gz,https://github.com/vim/vim/archive/v9.1.1166/vim-9.1.1166.tar.gz
2,nano,nano,8.7,nano-8.7.tar.xz,https://www.nano-editor.org/dist/v8/nano-8.7.tar.xz
2,utillinux,util-linux,2.40.4,util-linux-2.40.4.tar.xz,https://www.kernel.org/pub/linux/utils/util-linux/v2.40/util-linux-2.40.4.tar.xz
2,e2fsprogs,e2fsprogs,1.47.2,e2fsprogs-1.47.2.tar.gz,https://downloads.sourceforge.net/project/e2fsprogs/e2fsprogs/v1.47.2/e2fsprogs-1.47.2.tar.gz
2,systemd,systemd,257.3,systemd-257.3.tar.gz,https://github.com/systemd/systemd/archive/v257.3/systemd-257.3.tar.gz
2,dbus,dbus,1.16.0,dbus-1.16.0.tar.xz,https://dbus.freedesktop.org/releases/dbus/dbus-1.16.0.tar.xz
2,procpsng,procps-ng,4.0.5,procps-ng-4.0.5.tar.xz,https://sourceforge.net/projects/procps-ng/files/Production/procps-ng-4.0.5.tar.xz

#For Kernel Compilation
2,linux_kernel,linux,6.13.4,linux-6.13.4.tar.xz,https://www.kernel.org/pub/linux/kernel/v6.x/linux-6.13.4.tar.xz
